Row,Month,Australian,International,OutFlightsAll,OutSeatsMax,Country,State,Latitude,Longitude,Population,Melbourne_Country,Melbourne_State,Melbourne_Latitude,Melbourne_Longitude,Melbourne_Population,PaxOut,PaxOut2,Average_Load_Factor,Port Country,Port Region,Airline_Count,Month_Name,Month_Number
131,1/06/2009,Melbourne,London,56,19739,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,7815,7815,0.3959,UK,Europe,1,June,6
132,1/06/2009,Melbourne,Los Angeles,84,27081,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,15587,15587,0.5756,USA,N America,2,June,6
133,1/06/2009,Melbourne,Port Vila,8,1360,Vanuatu,Shefa,-17.73335,168.316641,44040,Australia,Victoria,-37.818086,144.97307,4170000,731,731,0.5375,Vanuatu,Islands,1,June,6
134,1/06/2009,Melbourne,Shanghai,32,8379,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,4308,4308,0.5141,China,NE Asia,2,June,6
135,1/06/2009,Melbourne,Singapore,180,56254,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,36505,36505,0.6489,Singapore,SE Asia,4,June,6
136,1/06/2009,Melbourne,Wellington,50,7152,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,4794,4794,0.6703,New Zealand,New Zealand,2,June,6
137,1/06/2009,Melbourne,Queenstown,2,320,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,278,278,0.8688,New Zealand,New Zealand,2,June,6
138,1/06/2009,Melbourne,Rarotonga,2,304,Cook Islands,,-21.202738,-159.805555,14100,Australia,Victoria,-37.818086,144.97307,4170000,43,43,0.1414,Cook Islands,Islands,1,June,6
139,1/06/2009,Melbourne,Seoul,13,3315,"Korea, South",Seoul,37.568295,126.997785,9796000,Australia,Victoria,-37.818086,144.97307,4170000,2286,2286,0.6896,Korea,NE Asia,1,June,6
140,1/06/2009,Melbourne,Beijing,15,3600,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,1482,1482,0.4117,China,NE Asia,1,June,6
141,1/06/2009,Melbourne,Chicago,30,11220,United States,Illinois,41.831937,-87.752001,8990000,Australia,Victoria,-37.818086,144.97307,4170000,206,206,0.0184,USA,N America,1,June,6
142,1/06/2009,Melbourne,Christchurch,81,13566,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,9835,9835,0.725,New Zealand,New Zealand,3,June,6
143,1/06/2009,Melbourne,Abu Dhabi,30,8254,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,7389,7389,0.8952,United Arab Emirates,Middle East,1,June,6
144,1/06/2009,Melbourne,Auckland,202,40357,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,25825,25825,0.6399,New Zealand,New Zealand,4,June,6
145,1/06/2009,Melbourne,Bangkok,73,21569,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,17138,17138,0.7946,Thailand,SE Asia,2,June,6
146,1/06/2009,Melbourne,Denpasar,43,11166,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,9455,9455,0.8468,Indonesia,SE Asia,3,June,6
147,1/06/2009,Melbourne,Ho Chi Minh City,15,5070,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,3457,3457,0.6819,Vietnam,SE Asia,1,June,6
148,1/06/2009,Melbourne,Hong Kong,120,34342,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,21695,21695,0.6317,Hong Kong (SAR),NE Asia,2,June,6
149,1/06/2009,Melbourne,Honolulu,5,1500,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,149,149,0.0993,USA,N America,1,June,6
150,1/06/2009,Melbourne,Dubai,90,26400,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,19164,19164,0.7259,United Arab Emirates,Middle East,1,June,6
151,1/06/2009,Melbourne,Guangzhou,9,2340,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,1432,1432,0.612,China,NE Asia,1,June,6
152,1/06/2009,Melbourne,Hanoi,15,5070,Vietnam,ThÃƒÂ¡i NguyÃƒÂªn,21.035273,105.848068,4378000,Australia,Victoria,-37.818086,144.97307,4170000,594,594,0.1172,Vietnam,SE Asia,1,June,6
153,1/07/2009,Melbourne,Manila,31,9362,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,1701,1701,0.1817,Philippines,SE Asia,1,July,7
154,1/07/2009,Melbourne,Mauritius,5,1490,Mauritius,Mauritius,-20.166639,57.499994,595491,Australia,Victoria,-37.818086,144.97307,4170000,602,602,0.404,Mauritius,Africa,1,July,7
155,1/07/2009,Melbourne,Nadi,31,6786,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,5321,5321,0.7841,Fiji,Islands,2,July,7
156,1/07/2009,Melbourne,Kuala Lumpur,94,29521,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,21874,21874,0.741,Malaysia,SE Asia,3,July,7
157,1/07/2009,Melbourne,London,62,21866,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,6904,6904,0.3157,UK,Europe,1,July,7
158,1/07/2009,Melbourne,Los Angeles,92,26575,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,14435,14435,0.5432,USA,N America,2,July,7
159,1/07/2009,Melbourne,Shanghai,37,9803,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,2737,2737,0.2792,China,NE Asia,2,July,7
160,1/07/2009,Melbourne,Singapore,186,58202,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,31230,31230,0.5366,Singapore,SE Asia,4,July,7
161,1/07/2009,Melbourne,Wellington,53,7389,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,4962,4962,0.6715,New Zealand,New Zealand,2,July,7
162,1/07/2009,Melbourne,Port Vila,9,1530,Vanuatu,Shefa,-17.73335,168.316641,44040,Australia,Victoria,-37.818086,144.97307,4170000,865,865,0.5654,Vanuatu,Islands,1,July,7
163,1/07/2009,Melbourne,Queenstown,12,1886,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,1515,1515,0.8033,New Zealand,New Zealand,2,July,7
164,1/07/2009,Melbourne,Seoul,13,3438,"Korea, South",Seoul,37.568295,126.997785,9796000,Australia,Victoria,-37.818086,144.97307,4170000,1445,1445,0.4203,Korea,NE Asia,1,July,7
165,1/07/2009,Melbourne,Honolulu,2,444,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,10,10,0.0225,USA,N America,2,July,7
166,1/07/2009,Melbourne,Beijing,17,4080,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,1023,1023,0.2507,China,NE Asia,1,July,7
167,1/07/2009,Melbourne,Chicago,31,11594,United States,Illinois,41.831937,-87.752001,8990000,Australia,Victoria,-37.818086,144.97307,4170000,229,229,0.0198,USA,N America,1,July,7
168,1/07/2009,Melbourne,Christchurch,89,14983,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,11480,11480,0.7662,New Zealand,New Zealand,3,July,7
169,1/07/2009,Melbourne,Abu Dhabi,31,8398,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,6119,6119,0.7286,United Arab Emirates,Middle East,1,July,7
170,1/07/2009,Melbourne,Auckland,228,43762,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,28171,28171,0.6437,New Zealand,New Zealand,4,July,7
171,1/07/2009,Melbourne,Bangkok,75,22170,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,13650,13650,0.6157,Thailand,SE Asia,2,July,7
172,1/07/2009,Melbourne,Hanoi,18,6084,Vietnam,ThÃƒÂ¡i NguyÃƒÂªn,21.035273,105.848068,4378000,Australia,Victoria,-37.818086,144.97307,4170000,433,433,0.0712,Vietnam,SE Asia,1,July,7
173,1/07/2009,Melbourne,Ho Chi Minh City,18,6084,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,3011,3011,0.4949,Vietnam,SE Asia,1,July,7
174,1/07/2009,Melbourne,Hong Kong,124,35483,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,17534,17534,0.4942,Hong Kong (SAR),NE Asia,2,July,7
175,1/07/2009,Melbourne,Denpasar,44,11455,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,8253,8253,0.7205,Indonesia,SE Asia,3,July,7
176,1/07/2009,Melbourne,Dubai,93,27280,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,13087,13087,0.4797,United Arab Emirates,Middle East,1,July,7
177,1/07/2009,Melbourne,Guangzhou,9,2340,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,932,932,0.3983,China,NE Asia,1,July,7
178,1/08/2009,Melbourne,Los Angeles,90,26405,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,15294,15294,0.5792,USA,N America,2,August,8
179,1/08/2009,Melbourne,Manila,28,8456,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,1482,1482,0.1753,Philippines,SE Asia,1,August,8
180,1/08/2009,Melbourne,Mauritius,4,1192,Mauritius,Mauritius,-20.166639,57.499994,595491,Australia,Victoria,-37.818086,144.97307,4170000,550,550,0.4614,Mauritius,Africa,1,August,8
181,1/08/2009,Melbourne,Jakarta,13,2886,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,1033,1033,0.3579,Indonesia,SE Asia,1,August,8
182,1/08/2009,Melbourne,Kuala Lumpur,93,29169,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,21524,21524,0.7379,Malaysia,SE Asia,2,August,8
183,1/08/2009,Melbourne,London,61,21512,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,7034,7034,0.327,UK,Europe,1,August,8
184,1/08/2009,Melbourne,Nadi,28,6802,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,5308,5308,0.7804,Fiji,Islands,2,August,8
185,1/08/2009,Melbourne,Shanghai,23,5718,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,3084,3084,0.5393,China,NE Asia,2,August,8
186,1/08/2009,Melbourne,Singapore,185,57729,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,32349,32349,0.5604,Singapore,SE Asia,4,August,8
187,1/08/2009,Melbourne,Wellington,53,7328,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,5016,5016,0.6845,New Zealand,New Zealand,2,August,8
188,1/08/2009,Melbourne,Port Vila,9,1530,Vanuatu,Shefa,-17.73335,168.316641,44040,Australia,Victoria,-37.818086,144.97307,4170000,821,821,0.5366,Vanuatu,Islands,1,August,8
189,1/08/2009,Melbourne,Queenstown,13,2040,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,1835,1835,0.8995,New Zealand,New Zealand,2,August,8
190,1/08/2009,Melbourne,Seoul,13,3356,"Korea, South",Seoul,37.568295,126.997785,9796000,Australia,Victoria,-37.818086,144.97307,4170000,2006,2006,0.5977,Korea,NE Asia,1,August,8
191,1/08/2009,Melbourne,Beijing,14,3360,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,1216,1216,0.3619,China,NE Asia,1,August,8
192,1/08/2009,Melbourne,Chicago,31,11594,United States,Illinois,41.831937,-87.752001,8990000,Australia,Victoria,-37.818086,144.97307,4170000,220,220,0.019,USA,N America,1,August,8
193,1/08/2009,Melbourne,Christchurch,89,14981,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,11805,11805,0.788,New Zealand,New Zealand,4,August,8
194,1/08/2009,Melbourne,Abu Dhabi,31,8304,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,6495,6495,0.7822,United Arab Emirates,Middle East,1,August,8
195,1/08/2009,Melbourne,Auckland,230,42570,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,27034,27034,0.635,New Zealand,New Zealand,4,August,8
196,1/08/2009,Melbourne,Bangkok,75,22170,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,15570,15570,0.7023,Thailand,SE Asia,2,August,8
197,1/08/2009,Melbourne,Denpasar,39,9994,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,7485,7485,0.7489,Indonesia,SE Asia,3,August,8
198,1/08/2009,Melbourne,Ho Chi Minh City,16,5408,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,2354,2354,0.4353,Vietnam,SE Asia,1,August,8
199,1/08/2009,Melbourne,Hong Kong,124,35432,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,20559,20559,0.5802,Hong Kong (SAR),NE Asia,2,August,8
200,1/08/2009,Melbourne,Honolulu,5,1500,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,160,160,0.1067,USA,N America,1,August,8
201,1/08/2009,Melbourne,Dubai,92,26916,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,13956,13956,0.5185,United Arab Emirates,Middle East,1,August,8
202,1/08/2009,Melbourne,Guangzhou,13,3302,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,1086,1086,0.3289,China,NE Asia,1,August,8
203,1/08/2009,Melbourne,Hanoi,16,5408,Vietnam,ThÃƒÂ¡i NguyÃƒÂªn,21.035273,105.848068,4378000,Australia,Victoria,-37.818086,144.97307,4170000,413,413,0.0764,Vietnam,SE Asia,1,August,8
204,1/09/2009,Melbourne,Los Angeles,82,24801,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,15415,15415,0.6215,USA,N America,2,September,9
205,1/09/2009,Melbourne,Manila,22,6695,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,1960,1960,0.2928,Philippines,SE Asia,2,September,9
206,1/09/2009,Melbourne,Mauritius,5,1490,Mauritius,Mauritius,-20.166639,57.499994,595491,Australia,Victoria,-37.818086,144.97307,4170000,549,549,0.3685,Mauritius,Africa,1,September,9
207,1/09/2009,Melbourne,Jakarta,19,4623,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,1805,1805,0.3904,Indonesia,SE Asia,2,September,9
208,1/09/2009,Melbourne,Kuala Lumpur,90,28236,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,23601,23601,0.8358,Malaysia,SE Asia,2,September,9
209,1/09/2009,Melbourne,London,53,18614,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,6452,6452,0.3466,UK,Europe,1,September,9
210,1/09/2009,Melbourne,Nadi,24,6216,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,5201,5201,0.8367,Fiji,Islands,2,September,9
211,1/09/2009,Melbourne,Shanghai,25,6220,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,3863,3863,0.6211,China,NE Asia,2,September,9
212,1/09/2009,Melbourne,Singapore,180,56342,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,37558,37558,0.6666,Singapore,SE Asia,4,September,9
213,1/09/2009,Melbourne,Wellington,51,7368,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,5135,5135,0.6969,New Zealand,New Zealand,2,September,9
214,1/09/2009,Melbourne,Port Vila,8,1360,Vanuatu,Shefa,-17.73335,168.316641,44040,Australia,Victoria,-37.818086,144.97307,4170000,777,777,0.5713,Vanuatu,Islands,1,September,9
215,1/09/2009,Melbourne,Queenstown,11,1740,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,1175,1175,0.6753,New Zealand,New Zealand,2,September,9
216,1/09/2009,Melbourne,Seoul,13,3315,"Korea, South",Seoul,37.568295,126.997785,9796000,Australia,Victoria,-37.818086,144.97307,4170000,2655,2655,0.8009,Korea,NE Asia,1,September,9
217,1/09/2009,Melbourne,Beijing,15,3600,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,1520,1520,0.4222,China,NE Asia,1,September,9
218,1/09/2009,Melbourne,Chicago,30,11220,United States,Illinois,41.831937,-87.752001,8990000,Australia,Victoria,-37.818086,144.97307,4170000,159,159,0.0142,USA,N America,1,September,9
219,1/09/2009,Melbourne,Christchurch,89,15057,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,12106,12106,0.804,New Zealand,New Zealand,3,September,9
220,1/09/2009,Melbourne,Abu Dhabi,30,8150,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,6864,6864,0.8422,United Arab Emirates,Middle East,1,September,9
221,1/09/2009,Melbourne,Auckland,211,40523,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,30053,30053,0.7416,New Zealand,New Zealand,4,September,9
222,1/09/2009,Melbourne,Bangkok,73,21716,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,16719,16719,0.7699,Thailand,SE Asia,2,September,9
223,1/09/2009,Melbourne,Denpasar,40,10287,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,7937,7937,0.7716,Indonesia,SE Asia,3,September,9
224,1/09/2009,Melbourne,Ho Chi Minh City,17,5746,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,3279,3279,0.5707,Vietnam,SE Asia,1,September,9
225,1/09/2009,Melbourne,Hong Kong,120,33642,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,21570,21570,0.6412,Hong Kong (SAR),NE Asia,2,September,9
226,1/09/2009,Melbourne,Honolulu,4,1200,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,223,223,0.1858,USA,N America,1,September,9
227,1/09/2009,Melbourne,Dubai,90,26388,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,14110,14110,0.5347,United Arab Emirates,Middle East,1,September,9
228,1/09/2009,Melbourne,Guangzhou,12,3048,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,1174,1174,0.3852,China,NE Asia,1,September,9
229,1/09/2009,Melbourne,Hanoi,17,5746,Vietnam,ThÃƒÂ¡i NguyÃƒÂªn,21.035273,105.848068,4378000,Australia,Victoria,-37.818086,144.97307,4170000,721,721,0.1255,Vietnam,SE Asia,1,September,9
230,1/10/2009,Melbourne,Manila,22,6644,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,1728,1728,0.2601,Philippines,SE Asia,1,October,10
231,1/10/2009,Melbourne,Mauritius,4,1192,Mauritius,Mauritius,-20.166639,57.499994,595491,Australia,Victoria,-37.818086,144.97307,4170000,343,343,0.2878,Mauritius,Africa,1,October,10
232,1/10/2009,Melbourne,Nadi,23,6517,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,4915,4915,0.7542,Fiji,Islands,2,October,10
233,1/10/2009,Melbourne,Kuala Lumpur,93,29195,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,21603,21603,0.74,Malaysia,SE Asia,2,October,10
234,1/10/2009,Melbourne,London,58,20391,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,5589,5589,0.2741,UK,Europe,1,October,10
235,1/10/2009,Melbourne,Los Angeles,87,26220,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,13542,13542,0.5165,USA,N America,2,October,10
236,1/10/2009,Melbourne,Port Vila,9,1530,Vanuatu,Shefa,-17.73335,168.316641,44040,Australia,Victoria,-37.818086,144.97307,4170000,699,699,0.4569,Vanuatu,Islands,1,October,10
237,1/10/2009,Melbourne,Shanghai,31,7726,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,3716,3716,0.481,China,NE Asia,2,October,10
238,1/10/2009,Melbourne,Singapore,185,61068,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,37178,37178,0.6088,Singapore,SE Asia,4,October,10
239,1/10/2009,Melbourne,Wellington,57,8319,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,5796,5796,0.6967,New Zealand,New Zealand,2,October,10
240,1/10/2009,Melbourne,Queenstown,1,152,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,56,56,0.3684,New Zealand,New Zealand,1,October,10
241,1/10/2009,Melbourne,Rarotonga,4,608,Cook Islands,,-21.202738,-159.805555,14100,Australia,Victoria,-37.818086,144.97307,4170000,57,57,0.0938,Cook Islands,Islands,1,October,10
242,1/10/2009,Melbourne,Seoul,14,3611,"Korea, South",Seoul,37.568295,126.997785,9796000,Australia,Victoria,-37.818086,144.97307,4170000,2081,2081,0.5763,Korea,NE Asia,1,October,10
